Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick
2010,Shelley Smith,OG,Colorado State,6-3,300.0,5.03,34.0,26.0,112.0,7.67,4.71,True,6,187
2010,Jevan Snead,QB,Mississippi,6-3,219.0,5.04,33.0,,106.0,7.08,4.33,False,,
2010,Amari Spievey,CB,Iowa,5-11,195.0,4.52,35.0,,116.0,,,True,3,66
2010,Brandon Spikes,ILB,Florida,6-3,249.0,5.05,29.0,,111.0,6.97,,True,2,62
2010,C.J. Spiller,RB,Clemson,5-11,196.0,4.37,,18.0,,,,True,1,9
2010,James Starks,RB,Buffalo,6-2,218.0,4.5,36.0,15.0,119.0,6.89,4.23,True,6,193
2010,Darian Stewart,S,South Carolina,5-11,213.0,4.53,37.0,12.0,122.0,,4.32,False,,
2010,Darrell Stuckey,S,Kansas,5-11,205.0,4.46,39.5,17.0,120.0,,,True,4,110
2010,Ndamukong Suh,DT,Nebraska,6-4,307.0,5.03,35.5,32.0,105.0,7.21,4.44,True,1,2
2010,Brett Swenson,K,Michigan State,5-8,178.0,,,12.0,,,,False,,
2010,Stevenson Sylvester,OLB,Utah,6-2,231.0,4.71,,23.0,,,,True,5,166
2010,Ben Tate,RB,Auburn,5-11,220.0,4.34,40.5,26.0,124.0,6.91,4.12,True,2,58
2010,Golden Tate,WR,Notre Dame,5-10,199.0,4.42,35.0,17.0,120.0,7.12,4.34,True,2,60
2010,Daniel Te'o-Nesheim,DE,Washington,6-3,263.0,4.73,37.0,29.0,121.0,6.91,4.18,True,3,86
2010,Tim Tebow,QB,Florida,6-3,236.0,4.71,38.5,,115.0,6.66,4.17,True,1,25
2010,Matt Tennant,C,Boston Col.,6-5,300.0,5.15,25.0,27.0,98.0,7.6,4.62,True,5,158
2010,Mike Tepper,OG,California,6-5,324.0,5.31,26.5,28.0,94.0,7.95,5.25,False,,
2010,Cam Thomas,DT,North Carolina,6-4,330.0,5.16,29.0,31.0,102.0,7.68,4.78,True,5,146
2010,Demaryius Thomas,WR,Georgia Tech,6-3,224.0,4.52,,,,,,True,1,22
2010,Earl Thomas,CB,Texas,5-10,208.0,4.43,,21.0,113.0,,,True,1,14
2010,Kevin Thomas,CB,USC,6-0,192.0,4.41,34.5,19.0,126.0,6.82,4.18,True,3,94
2010,Syd'Quan Thompson,CB,California,5-9,186.0,4.75,33.0,,117.0,6.73,4.26,True,7,225
2010,Walter Thurmond,CB,Oregon,5-11,189.0,4.53,,,,,,True,4,111
2010,Leigh Tiffin,K,Alabama,6-1,209.0,,,,,,,False,,
2010,Manase Tonga,FB,BYU,5-11,245.0,4.84,32.0,19.0,105.0,7.44,4.69,False,,
2010,Keith Toston,RB,Oklahoma State,6-0,213.0,4.66,32.0,22.0,110.0,,4.67,False,,
2010,Adrian Tracy,OLB,William & Mary,6-3,248.0,4.76,35.5,20.0,110.0,7.08,4.34,True,6,184
2010,Nate Triplett,OLB,Minnesota,6-3,250.0,4.7,33.0,20.0,115.0,7.02,4.37,True,5,167
2010,Torell Troup,DT,Central Florida,6-3,314.0,5.12,29.0,34.0,98.0,7.61,4.73,True,2,41
2010,Verran Tucker,WR,California,6-2,200.0,4.65,,,,,,False,,
2010,Adam Ulatoski,OG,Texas,6-5,300.0,5.52,26.0,24.0,94.0,7.98,4.99,False,,
2010,Jared Veldheer,OT,Hillsdale,6-8,312.0,5.06,33.5,32.0,109.0,7.4,4.51,True,3,69
2010,Alterraun Verner,CB,UCLA,5-10,189.0,4.52,32.0,11.0,116.0,6.7,4.12,True,4,104
2010,Stephan Virgil,CB,Virginia Tech,5-11,183.0,4.69,34.0,12.0,113.0,7.11,4.35,False,,
2010,Jamar Wall,CB,Texas Tech,5-10,204.0,4.52,,15.0,,,,True,6,196
2010,J.D. Walton,C,Baylor,6-3,300.0,5.19,27.0,24.0,101.0,7.6,4.69,True,3,80
2010,Ed Wang,OT,Virginia Tech,6-5,314.0,5.18,27.0,29.0,96.0,,4.7,True,5,140
2010,T.J. Ward,S,Oregon,5-10,211.0,4.56,34.0,19.0,121.0,,,True,2,38
2010,Donovan Warren,S,Michigan,5-11,193.0,4.62,,12.0,113.0,,,False,,
2010,Lorenzo Washington,DT,Alabama,6-4,291.0,5.21,30.0,25.0,107.0,7.4,4.68,False,,
2010,Daryl Washington,OLB,TCU,6-2,230.0,4.58,31.0,17.0,114.0,,,True,2,47
2010,Tony Washington,OT,Appalachian State,6-6,311.0,5.25,29.5,33.0,114.0,7.52,4.84,False,,
2010,Dekoda Watson,OLB,Florida State,6-1,240.0,4.55,40.0,24.0,134.0,7.06,4.11,True,7,217
2010,Sean Weatherspoon,OLB,Missouri,6-1,239.0,4.62,40.0,34.0,123.0,6.99,4.38,True,1,19
2010,Thomas Welch,OT,Vanderbilt,6-6,307.0,5.42,29.0,29.0,105.0,7.67,4.8,True,7,208
2010,Chastin West,WR,Fresno State,6-0,212.0,4.59,33.5,15.0,113.0,,,False,,
2010,Blair White,WR,Michigan State,6-2,209.0,4.49,33.5,18.0,115.0,6.69,4.03,False,,
2010,Jeremy Williams,WR,Tulane,6-0,206.0,4.59,36.0,14.0,117.0,6.73,,False,,
2010,Damian Williams,WR,USC,6-1,197.0,4.52,38.0,19.0,118.0,6.79,4.24,True,3,77
2010,Dan Williams,DT,Tennessee,6-2,327.0,5.19,32.0,27.0,96.0,7.88,4.87,True,1,26
2010,Keiland Williams,RB,LSU,5-11,233.0,4.52,,,,,,False,,
2010,Kyle Williams,WR,Arizona State,5-10,188.0,4.4,33.0,11.0,118.0,7.0,4.19,True,6,206
2010,Mike Williams,WR,Syracuse,6-1,221.0,4.53,33.5,8.0,116.0,6.9,4.31,True,4,101
2010,Stephen Williams,WR,Toledo,6-4,210.0,4.5,36.5,15.0,125.0,6.81,4.11,False,,
2010,Trent Williams,OT,Oklahoma,6-5,315.0,4.81,34.5,23.0,113.0,7.64,4.63,True,1,4
2010,C.J. Wilson,DE,East Carolina,6-3,290.0,4.83,33.0,32.0,116.0,,4.77,True,7,230
2010,E.J. Wilson,DE,North Carolina,6-2,286.0,4.97,29.5,23.0,,,,True,4,127
2010,Kion Wilson,ILB,South Florida,6-0,239.0,4.87,36.5,27.0,123.0,,4.53,False,,
2010,Kyle Wilson,CB,Boise State,5-10,194.0,4.43,,25.0,,,,True,1,29
2010,Lindsey Witten,DE,Connecticut,6-4,250.0,4.7,36.5,23.0,115.0,7.32,4.62,False,,
2010,Ryan Wolfe,WR,UNLV,6-1,205.0,4.65,,13.0,,,,False,,
2010,Justin Woodall,S,Alabama,6-1,223.0,4.64,34.0,13.0,118.0,6.88,4.17,False,,
2010,Al Woods,DT,LSU,6-4,309.0,5.15,37.0,,109.0,7.45,4.67,True,4,123
2010,Corey Wootton,DE,Northwestern,6-6,270.0,4.92,,20.0,,,,True,4,109
2010,Jason Worilds,OLB,Virginia Tech,6-1,254.0,4.65,38.0,24.0,114.0,6.95,4.29,True,2,52
2010,Doug Worthington,DT,Ohio State,6-5,292.0,5.02,,19.0,,,,True,7,242
2010,Major Wright,S,Florida,5-11,206.0,4.44,37.5,14.0,119.0,6.95,4.36,True,3,75
2010,Sam Young,OT,Notre Dame,6-8,316.0,5.2,29.5,29.0,104.0,7.73,4.87,True,6,179
2010,Willie Young,DE,North Carolina State,6-5,251.0,4.88,38.0,25.0,118.0,7.24,4.56,True,7,213
2011,Sam Acho,OLB,Texas,6-2,262.0,4.67,33.5,23.0,112.0,6.69,4.32,True,4,103
2011,Darvin Adams,WR,Auburn,6-2,190.0,4.56,,,,,,False,,
2011,Danny Aiken,LS,Virginia,6-4,244.0,5.0,,11.0,,,,False,,
2011,Ladi Ajiboye,DT,South Carolina,6-1,297.0,5.3,24.0,23.0,91.0,7.72,4.71,False,,
2011,Anthony Allen,RB,Georgia Tech,6-1,228.0,4.56,41.5,24.0,120.0,6.79,4.06,True,7,225
2011,Armando Allen,RB,Notre Dame,5-8,199.0,4.59,,23.0,,,,False,,
2011,Cortez Allen,CB,Citadel,6-1,197.0,4.5,35.5,18.0,129.0,6.76,4.01,True,4,128
2011,Pierre Allen,DE,Nebraska,6-3,273.0,4.78,,,,,,False,,
2011,Prince Amukamara,CB,Nebraska,6-0,206.0,4.38,38.0,15.0,128.0,6.97,4.08,True,1,19
2011,David Arkin,OG,Missouri State,6-5,300.0,5.31,29.0,25.0,103.0,7.6,4.63,True,4,110
2011,Matt Asiata,RB,Utah,5-11,229.0,4.77,30.0,22.0,104.0,7.09,4.37,False,,
2011,Marvin Austin,DT,North Carolina,6-2,309.0,4.84,30.5,38.0,112.0,7.33,4.4,True,2,52
2011,Akeem Ayers,OLB,UCLA,6-2,254.0,4.81,31.0,18.0,116.0,7.49,4.28,True,2,39
2011,Allen Bailey,DE,Miami (FL),6-3,285.0,4.71,36.5,27.0,117.0,7.43,4.56,True,3,86
2011,Dan Bailey,K,Oklahoma State,6-0,193.0,4.92,,,,,,False,,
2011,Brandon Bair,DE,Oregon,6-6,276.0,4.92,28.0,26.0,114.0,7.07,4.37,False,,
2011,Jon Baldwin,WR,Pittsburgh,6-4,228.0,4.49,42.0,20.0,129.0,7.07,4.34,True,1,26
2011,Christian Ballard,DE,Iowa,6-4,283.0,4.75,31.5,,111.0,7.54,4.51,True,4,106
2011,Joe Barksdale,OT,LSU,6-5,325.0,5.31,29.0,29.0,103.0,8.27,4.75,True,3,92
2011,Ryan Bartholomew,C,Syracuse,6-1,302.0,4.93,26.5,34.0,92.0,7.62,4.62,False,,
2011,Jeremy Beal,DE,Oklahoma,6-2,262.0,5.14,28.5,22.0,106.0,7.19,4.46,True,7,247
2011,Nick Bellore,ILB,Central Michigan,6-1,245.0,4.84,32.5,23.0,109.0,6.98,4.0,False,,
2011,Damien Berry,RB,Miami (FL),5-10,211.0,4.58,33.5,23.0,120.0,7.0,4.12,False,,
2011,Armon Binns,WR,Cincinnati,6-3,209.0,4.5,31.5,13.0,118.0,6.86,4.31,False,,
2011,Ahmad Black,S,Florida,5-9,184.0,4.7,35.5,18.0,119.0,6.85,4.2,True,5,151
2011,Clint Boling,OG,Georgia,6-5,308.0,5.28,31.0,28.0,102.0,7.66,4.64,True,4,101
2011,Justin Boren,OG,Ohio State,6-3,309.0,5.4,,28.0,,7.57,4.75,False,,
2011,Matt Bosher,P,Miami (FL),6-1,208.0,4.78,,8.0,,,,True,6,192
2011,Da'Quan Bowers,DE,Clemson,6-3,280.0,4.92,,22.0,,,,True,2,51
2011,Allen Bradford,RB,USC,5-11,242.0,4.53,29.0,28.0,113.0,6.97,4.39,True,6,187
2011,James Brewer,OT,Indiana,6-6,323.0,5.21,26.0,25.0,100.0,7.84,4.81,True,4,117
2011,Niles Brinkley,CB,Wisconsin,5-9,193.0,4.54,33.5,15.0,120.0,7.23,,False,,
2011,DeAndre Brown,WR,Southern Miss,6-6,233.0,4.59,29.0,20.0,117.0,6.93,4.33,False,,
2011,Chykie Brown,CB,Texas,5-11,190.0,4.49,36.5,,120.0,6.5,4.0,True,5,164
2011,Curtis Brown,CB,Texas,6-0,185.0,4.51,39.5,10.0,128.0,6.59,4.0,True,3,95
2011,Jalil Brown,CB,Colorado,6-1,204.0,4.52,35.5,24.0,116.0,6.85,4.25,True,4,118
2011,Vincent Brown,WR,San Diego State,5-11,187.0,4.68,33.5,12.0,121.0,6.64,4.25,True,3,82
2011,Kendric Burney,CB,North Carolina,5-9,186.0,4.71,32.5,14.0,112.0,,,False,,
2011,Brandon Burton,CB,Utah,6-0,190.0,4.5,32.0,18.0,118.0,6.93,4.07,True,5,139
2011,Stephen Burton,WR,West Texas A&M,6-1,221.0,4.5,34.5,19.0,117.0,7.04,4.31,True,7,236
2011,Mario Butler,CB,Georgia Tech,6-0,182.0,4.65,30.5,,120.0,7.09,4.37,False,,
2011,Jordan Cameron,TE,USC,6-5,254.0,4.53,37.5,23.0,119.0,6.82,4.03,True,4,102
2011,Jeff Van Camp,QB,Florida Atlantic,6-5,218.0,4.83,31.0,,114.0,6.87,4.16,False,,
2011,Marcus Cannon,OT,TCU,6-5,358.0,5.26,30.5,33.0,105.0,8.07,4.97,True,5,138
2011,Gabe Carimi,OT,Wisconsin,6-7,314.0,5.18,31.5,29.0,109.0,,,True,1,29
2011,Roc Carmichael,CB,Virginia Tech,5-10,192.0,4.41,31.0,13.0,116.0,6.69,4.06,True,4,127
2011,James Carpenter,OT,Alabama,6-4,321.0,5.22,,23.0,,,,True,1,25
2011,Bruce Carter,OLB,North Carolina,6-1,241.0,4.57,,25.0,,,,True,2,40
2011,Chris Carter,OLB,Fresno State,6-1,248.0,4.58,36.0,27.0,114.0,6.88,4.34,True,5,162
2011,Delone Carter,RB,Syracuse,5-9,222.0,4.54,37.0,27.0,120.0,6.92,4.07,True,4,119
2011,Quinton Carter,S,Oklahoma,6-1,208.0,4.57,34.5,23.0,121.0,7.05,4.06,True,4,108
2011,Jurrell Casey,DT,USC,6-1,300.0,5.04,27.5,26.0,101.0,7.51,4.78,True,3,77
2011,Anthony Castonzo,OT,Boston Col.,6-7,311.0,5.21,29.5,28.0,105.0,7.25,4.4,True,1,22
2011,Shaun Chapas,FB,Georgia,6-2,247.0,4.87,35.5,23.0,116.0,7.13,4.4,True,7,220
2011,Chimdi Chekwa,CB,Ohio State,6-0,191.0,4.38,34.5,,126.0,,,True,4,113
2011,Ugo Chinasa,DE,Oklahoma State,6-5,264.0,4.63,28.0,22.0,117.0,7.07,4.39,False,,
2011,Garrett Chisolm,OG,South Carolina,6-5,312.0,5.36,,,,,,False,,
2011,Charles Clay,FB,Tulsa,6-3,245.0,4.69,33.5,18.0,118.0,7.07,4.15,True,6,174
2011,John Clay,RB,Wisconsin,6-0,230.0,4.83,29.0,,111.0,,,False,,
2011,Adrian Clayborn,DE,Iowa,6-3,281.0,4.78,33.0,,113.0,7.3,4.13,True,1,20
2011,Randall Cobb,WR,Kentucky,5-10,191.0,4.46,33.5,16.0,115.0,7.08,4.34,True,2,64
2011,Ryan Colburn,QB,Fresno State,6-3,233.0,5.12,,,,6.84,4.28,False,,
2011,Chris Conte,S,California,6-2,197.0,4.52,35.5,18.0,127.0,7.01,4.19,True,3,93
2011,Graig Cooper,RB,Miami (FL),5-10,205.0,4.6,,18.0,114.0,6.66,4.03,False,,
2011,Vance Cuff,CB,Georgia,5-10,178.0,4.53,36.0,,120.0,6.91,4.09,False,,
2011,Chris Culliver,CB,South Carolina,6-0,199.0,4.36,38.5,,123.0,6.88,4.08,True,3,80
2011,Andy Dalton,QB,TCU,6-2,215.0,4.83,29.5,,106.0,6.93,4.27,True,2,35
2011,Wayne Daniels,OLB,TCU,6-0,260.0,5.03,25.0,,106.0,7.81,4.68,False,,
2011,Marcell Dareus,DT,Alabama,6-3,319.0,4.93,27.0,24.0,,7.83,4.62,True,1,3
2011,Josh Davis,OT,Georgia,6-7,313.0,5.5,24.0,,91.0,7.98,5.07,False,,
2011,Mark Dell,WR,Michigan State,6-0,193.0,4.54,,14.0,,,,False,,
2011,Akeem Dent,ILB,Georgia,6-1,242.0,4.73,37.5,24.0,123.0,,,True,3,91
2011,Noel Devine,RB,West Virginia,5-7,179.0,4.43,,24.0,,,,False,,
2011,Pat Devlin,QB,Pittsburgh,6-3,225.0,4.81,33.0,,116.0,7.08,4.32,False,,
2011,Demarcus Dobbs,DE,Georgia,6-2,281.0,4.87,31.0,,107.0,7.22,4.37,False,,
2011,Ray Dominguez,OG,Arkansas,6-4,334.0,5.45,27.5,21.0,90.0,7.74,4.9,False,,
2011,Ryan Donahue,P,Iowa,6-2,193.0,4.9,,,,,,False,,
2011,Tandon Doss,WR,Indiana,6-2,201.0,4.62,,14.0,,,,True,4,123
2011,Ras-I Dowling,CB,Virginia,6-1,198.0,4.4,,19.0,,,,True,2,33
2011,Shaun Draughn,RB,North Carolina,5-11,213.0,4.73,34.0,21.0,118.0,7.15,4.2,False,,
2011,Demarcus Van Dyke,CB,Miami (FL),6-1,176.0,4.28,33.5,5.0,121.0,6.97,4.09,True,3,81
2011,Kenrick Ellis,DT,Kansas State,6-5,346.0,5.19,,26.0,,,,True,3,94
2011,Ricky Elmore,DE,Arizona,6-4,255.0,4.88,31.5,26.0,106.0,7.25,4.32,True,6,197
2011,Nathan Enderle,QB,Idaho,6-4,240.0,5.12,25.5,,102.0,7.13,4.46,True,5,160
2011,Darren Evans,RB,Virginia Tech,6-0,227.0,4.56,35.0,26.0,111.0,6.96,4.46,False,,
2011,Nick Fairley,DT,Auburn,6-4,291.0,4.84,31.0,,113.0,7.14,4.56,True,1,13
2011,Mario Fannin,RB,Auburn,5-10,231.0,4.37,37.5,21.0,115.0,6.99,4.21,False,,
2011,Kai Forbath,K,UCLA,5-11,197.0,4.78,,,,,,False,,
2011,Reid Forrest,P,Washington State,6-0,189.0,4.69,,,,,,False,,
2011,Mason Foster,OLB,Washington,6-1,245.0,4.75,31.0,22.0,110.0,7.14,4.45,True,3,84
2011,Orlando Franklin,OT,Miami (FL),6-5,316.0,5.11,28.5,26.0,,,,True,2,46
2011,Sione Fua,DT,Stanford,6-1,308.0,5.28,24.0,30.0,101.0,7.54,4.54,True,3,97
2011,Brandon Fusco,C,Slippery Rock,6-4,306.0,5.18,28.5,26.0,108.0,7.29,4.43,True,6,172
2011,Blaine Gabbert,QB,Missouri,6-4,234.0,4.61,33.5,,120.0,6.84,4.26,True,1,10
2011,Charlie Gantt,TE,Michigan State,6-4,252.0,4.85,30.5,27.0,112.0,7.15,4.4,False,,
2011,Clyde Gates,WR,Abilene Christian,6-0,192.0,4.31,40.0,16.0,131.0,,,True,4,111
2011,Marcus Gilbert,OT,Florida,6-6,330.0,5.41,,30.0,,,,True,2,63
2011,Marcus Gilchrist,CB,Clemson,5-10,195.0,4.45,38.5,26.0,119.0,6.81,4.12,True,2,50
2011,DeJon Gomes,S,Nebraska,5-11,208.0,4.5,31.0,13.0,110.0,,,True,5,146
2011,Cameron Graham,TE,Louisville,6-3,244.0,5.0,31.0,18.0,105.0,7.19,4.51,False,,
2011,Adam Grant,OT,Arizona,6-6,325.0,5.54,26.5,25.0,99.0,8.25,5.0,False,,
2011,John Graves,DT,Virginia Tech,6-3,286.0,5.09,28.5,29.0,114.0,7.49,4.49,False,,
2011,A.J. Green,WR,Georgia,6-4,211.0,4.48,34.5,18.0,126.0,6.91,4.21,True,1,4
2011,Alex Green,RB,Hawaii,6-0,225.0,4.45,34.0,20.0,114.0,6.91,4.15,True,3,96
2011,Virgil Green,TE,Nevada,6-3,249.0,4.54,42.5,23.0,130.0,6.9,4.4,True,7,204
2011,Tori Gurley,WR,South Carolina,6-4,216.0,4.53,33.5,15.0,118.0,7.05,4.25,False,,
2011,Lawrence Guy,DT,Arizona State,6-4,305.0,4.96,29.0,28.0,,7.6,4.43,True,7,233
2011,Eric Hagg,S,Nebraska,6-1,209.0,4.62,34.5,18.0,121.0,6.73,4.19,True,7,248
2011,Chris Hairston,OT,Clemson,6-6,326.0,5.38,29.0,33.0,96.0,7.9,4.7,True,4,122
2011,Jamel Hamler,WR,Fresno State,6-1,193.0,4.59,32.0,4.0,112.0,7.16,4.18,False,,
2011,Leonard Hankerson,WR,Miami (FL),6-1,209.0,4.4,36.0,14.0,117.0,6.94,4.21,True,3,79
2011,Daniel Hardy,TE,Idaho,6-4,249.0,4.78,,18.0,,,,True,7,238
2011,Jamie Harper,RB,Clemson,5-11,233.0,4.53,36.5,24.0,120.0,7.16,4.39,True,4,130
2011,Brandon Harris,CB,Miami (FL),5-9,191.0,4.46,35.5,13.0,113.0,6.77,4.12,True,2,60
2011,Dwayne Harris,WR,East Carolina,5-10,203.0,4.53,34.0,10.0,111.0,6.77,4.21,True,6,176
2011,Stanley Havili,FB,USC,6-0,227.0,4.64,,,,,,True,7,240
2011,Roy Helu,RB,Nebraska,5-11,219.0,4.4,36.5,11.0,119.0,6.67,4.01,True,4,105
2011,Alex Henery,K,Nebraska,6-1,177.0,4.87,,,,,,True,4,120
2011,Chas Henry,P,Florida,6-3,219.0,4.85,,,,,,False,,
2011,Ricky Henry,OG,Nebraska,6-3,308.0,5.68,24.0,20.0,90.0,7.98,4.68,False,,
2011,Mark Herzlich,OLB,Boston Col.,6-4,244.0,4.91,32.5,29.0,112.0,7.32,4.46,False,,
2011,Cameron Heyward,DE,Ohio State,6-5,294.0,4.95,30.0,,,,,True,1,31
2011,Will Hill,S,Florida,6-1,202.0,4.64,31.0,,123.0,,4.19,False,,
2011,Jermale Hines,S,Ohio State,6-1,219.0,4.59,31.0,19.0,,6.9,4.21,True,5,158
2011,Kyle Hix,OT,Texas,6-7,319.0,5.44,32.0,24.0,104.0,7.77,4.78,False,,
2011,Brandon Hogan,CB,West Virginia,5-10,192.0,4.43,,19.0,,,,True,4,98
2011,Doug Hogue,OLB,Syracuse,6-2,235.0,4.62,36.0,18.0,121.0,7.09,4.57,True,5,157
2011,Andre Holmes,WR,Hillsdale,6-4,210.0,4.51,35.0,11.0,130.0,6.69,4.31,False,,
2011,Ross Homan,OLB,Ohio State,6-1,240.0,4.66,35.5,32.0,111.0,7.21,4.34,True,6,200
2011,Davon House,CB,New Mexico State,6-0,200.0,4.44,33.5,14.0,109.0,6.65,4.12,True,4,131
2011,Rob Housler,TE,Florida Atlantic,6-5,248.0,4.46,37.0,22.0,117.0,6.9,4.21,True,3,69
2011,Justin Houston,OLB,Georgia,6-3,270.0,4.62,36.5,30.0,125.0,6.95,4.37,True,3,70
2011,Rodney Hudson,C,Florida State,6-2,299.0,5.27,25.5,27.0,95.0,8.03,4.96,True,2,55
2011,Kevin Hughes,OT,SE Louisiana,6-4,302.0,5.31,29.5,22.0,95.0,8.29,4.97,False,,
2011,Jeremiha Hunter,OLB,Iowa,6-0,239.0,4.77,31.5,20.0,116.0,,,False,,
2011,Kendall Hunter,RB,Oklahoma State,5-7,199.0,4.46,35.0,24.0,122.0,6.74,4.21,True,4,115
2011,Zach Hurd,OG,Connecticut,6-7,316.0,5.28,28.0,,101.0,7.73,4.77,False,,
2011,Maurice Hurt,OG,Florida,6-3,318.0,5.39,,18.0,,,,True,7,217
2011,Henry Hynoski,FB,Pittsburgh,6-0,257.0,5.06,30.5,24.0,111.0,,,False,,
2011,Ben Ijalana,OG,Villanova,6-4,317.0,5.2,,,,,,True,2,49
2011,Mark Ingram,RB,Alabama,5-9,215.0,4.62,31.5,21.0,118.0,7.13,4.62,True,1,28
2011,Nate Irving,ILB,North Carolina State,6-1,240.0,4.74,,,,,,True,3,67
2011,Andrew Jackson,OG,Fresno State,6-5,299.0,5.27,28.0,25.0,98.0,7.55,4.65,True,7,210
2011,Jaiquawn Jarrett,S,Temple,6-0,198.0,4.62,30.0,14.0,113.0,6.95,4.14,True,2,54
2011,Josh Jasper,K,LSU,5-10,174.0,5.06,,,,,,False,,
2011,Lestar Jean,WR,Florida Atlantic,6-3,215.0,4.61,37.5,14.0,113.0,7.45,4.43,False,,
2011,Jarvis Jenkins,DT,Clemson,6-4,310.0,5.03,26.5,17.0,98.0,7.42,4.83,True,2,41
2011,Jerrel Jernigan,WR,Troy,5-9,185.0,4.46,37.5,11.0,124.0,7.07,4.25,True,3,83
2011,Carl Johnson,OG,Florida,6-5,361.0,5.4,25.5,25.0,96.0,,5.03,False,,
2011,Jeron Johnson,S,Boise State,5-10,212.0,4.51,,23.0,,,,False,,
2011,Jerrod Johnson,QB,Texas A&M,6-5,251.0,4.75,29.0,,119.0,7.28,4.31,False,,
2011,Ronald Johnson,WR,USC,5-11,199.0,4.46,,16.0,,,,True,6,182
2011,Greg Jones,ILB,Michigan State,6-0,242.0,4.75,31.5,21.0,117.0,7.27,4.27,True,6,185
2011,Julio Jones,WR,Alabama,6-3,220.0,4.34,38.5,17.0,135.0,6.66,4.25,True,1,6
2011,Taiwan Jones,RB,East. Washington,6-0,194.0,4.33,,13.0,,,,True,4,125
2011,Cameron Jordan,DE,California,6-4,287.0,4.74,31.0,25.0,117.0,7.07,4.37,True,1,24
2011,Elijah Joseph,ILB,Temple,6-1,243.0,4.8,,,,,,False,,
2011,Colin Kaepernick,QB,Nevada,6-5,233.0,4.53,32.5,,115.0,6.85,4.18,True,2,36
2011,Jason Kelce,C,Cincinnati,6-3,280.0,4.89,30.5,,110.0,7.22,4.14,True,6,191
2011,Lance Kendricks,TE,Wisconsin,6-3,243.0,4.65,34.5,25.0,122.0,6.94,4.15,True,2,47
2011,Shiloh Keo,S,Idaho,5-11,219.0,4.74,32.5,24.0,110.0,6.55,3.9,True,5,144
2011,Jeremy Kerley,WR,TCU,5-9,189.0,4.56,34.5,16.0,120.0,,,True,5,153
2011,Ryan Kerrigan,DE,Purdue,6-4,267.0,4.67,33.5,31.0,122.0,7.18,4.39,True,1,16
2011,Daniel Kilgore,OG,Appalachian State,6-3,308.0,5.28,32.5,23.0,105.0,7.59,4.68,True,5,163
2011,Jarriel King,OT,South Carolina,6-5,317.0,5.03,30.0,23.0,114.0,7.6,4.77,False,,
2011,Karl Klug,DE,Iowa,6-3,275.0,4.85,,22.0,,,,True,5,142
2011,Rich Lapham,OT,Boston Col.,6-8,315.0,5.34,,,,,,False,,
2011,Joe Lefeged,S,Rutgers,6-0,210.0,4.42,36.5,18.0,122.0,6.82,4.13,False,,
2011,Mark LeGree,S,Appalachian State,5-11,210.0,4.49,31.0,21.0,116.0,6.9,4.09,True,5,156
2011,Orie Lemon,ILB,Oklahoma State,6-1,242.0,4.87,30.0,27.0,113.0,7.45,4.4,False,,
2011,Mikel Leshoure,RB,Illinois,6-0,227.0,4.56,38.0,21.0,122.0,6.82,4.4,True,2,57
2011,Pep Levingston,DE,LSU,6-3,292.0,4.86,29.5,,104.0,7.29,4.62,False,,
2011,Dion Lewis,RB,Pittsburgh,5-7,193.0,4.56,34.5,17.0,112.0,6.9,4.18,True,5,149
2011,Alex Linnenkohl,C,Oregon State,6-2,304.0,5.36,26.5,24.0,89.0,7.67,4.62,False,,
2011,Greg Little,WR,North Carolina,6-2,231.0,4.51,40.5,27.0,129.0,6.8,4.21,True,2,59
2011,Corey Liuget,DT,Illinois,6-2,298.0,4.97,27.5,27.0,102.0,7.48,4.68,True,1,18
2011,Greg Lloyd,ILB,Connecticut,6-1,246.0,4.8,32.0,22.0,109.0,7.17,4.46,True,7,237
2011,Derrick Locke,RB,Kentucky,5-8,188.0,4.37,37.5,16.0,118.0,6.98,4.15,False,,
2011,Jake Locker,QB,Washington,6-2,231.0,4.51,35.0,,120.0,6.77,4.12,True,1,8
2011,Ricardo Lockette,WR,Fort Valley State,6-2,211.0,4.34,35.5,,127.0,7.15,4.19,False,,
2011,DeMarcus Love,OT,Arkansas,6-4,315.0,5.18,26.5,27.0,97.0,7.84,4.84,True,6,168
2011,Scott Lutrus,OLB,Connecticut,6-2,241.0,4.68,38.0,,121.0,6.89,4.09,False,,
2011,Jeff Maehl,WR,Oregon,6-1,190.0,4.56,33.5,,115.0,6.42,3.94,False,,
2011,Ryan Mallett,QB,Arkansas,6-7,253.0,5.37,24.0,,103.0,,,True,3,74
2011,Owen Marecic,FB,Stanford,6-0,248.0,4.87,28.5,22.0,102.0,7.1,4.56,True,4,124
2011,Curtis Marsh,CB,Utah State,6-0,197.0,4.42,37.5,12.0,123.0,6.87,4.07,True,3,90
2011,Casey Matthews,ILB,Oregon,6-1,231.0,4.78,,13.0,,,,True,4,116
2011,Cliff Matthews,DE,South Carolina,6-3,257.0,4.81,32.0,17.0,112.0,7.21,4.37,True,7,230
2011,Byron Maxwell,CB,Clemson,6-0,202.0,4.43,33.0,24.0,124.0,,,True,6,173
2011,Colin McCarthy,ILB,Miami (FL),6-1,238.0,4.59,36.5,23.0,119.0,6.93,4.2,True,4,109
